var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43
0.1933112567,0.1919032807,0.1849251816,0.1715893826,0.170950061,0.1430325451,0.1444399401,0.1235849949,0.1047096988,0.0948756348,0.0901948715,0.0955682249,0.0733712377,0.0708949431,0.0786427537,0.0693685789,0.0742238729,0.062774206,0.0541720572,0.0558030587,0.0443415899,0.0377977368,0.0542390167,0.0464558841,0.0485396448,0.0452136832,0.0528030468,0.041009468,0.0361214383,0.0387562267,0.0316155421,0.0304084368,0.025074218,0.0191801939,0.0128851815,0.0248508796,0.0174065977,0.0121940181,0.0099187878,0.006910956,0.0073984352,0.0050227912,
0.2031198645,0.1856907058,0.1794880089,0.1730470071,0.1750217211,0.1453560175,0.1340823075,0.1312899869,0.105365411,0.0947930274,0.0839943502,0.0873043822,0.0755829604,0.0704685118,0.0714971594,0.0641282222,0.059897498,0.0638261427,0.0593791356,0.0516558688,0.0472924962,0.0502360437,0.0522546377,0.0493966235,0.0579414292,0.0482537034,0.0442466735,0.0438222193,0.043151511,0.0398756761,0.0271339151,0.0270177059,0.0260122102,0.017340216,0.0184244763,0.0211195229,0.0187083122,0.0140687281,0.0086786618,0.006348506,0.0080374854,0.0058991329,
0.2068019987,0.1866455681,0.1750105413,0.1662914119,0.1706433234,0.1478510474,0.1355986178,0.131019219,0.1036599416,0.096480622,0.0782936741,0.0838679552,0.0825873704,0.0752930065,0.07008466,0.0650648397,0.0488291656,0.0615562903,0.0586280672,0.0577069386,0.0538404751,0.0576347763,0.0489248097,0.048577809,0.0519129902,0.0493843985,0.0374562224,0.0403586119,0.0370534957,0.0353809584,0.026622511,0.026755041,0.0233188761,0.0190983253,0.015163155,0.0204578752,0.0171109325,0.0109217389,0.0086770551,0.0090740469,0.0072897523,0.0047555338,
0.2324321182,0.1891465905,0.1693683945,0.1450772827,0.1716418064,0.130339237,0.1338248782,0.1278852947,0.1041881859,0.0917561832,0.0854871634,0.0743721153,0.0796301807,0.0750405041,0.0592376122,0.0701550057,0.0470288739,0.0652694973,0.0673039769,0.0526572747,0.0539770214,0.0559058843,0.04618905,0.0496979872,0.0510795011,0.0488392168,0.0404922951,0.0360540985,0.0298139963,0.0360590748,0.0306154471,0.025603429,0.0263259908,0.0251747022,0.0186580521,0.0182595542,0.0162764704,0.0127638696,0.0107180828,0.0118668969,0.0059664073,0.0039021218,0.0061519285
0.2414559396,0.1835310755,0.17654776,0.1574048339,0.1640506397,0.1284847122,0.1339261539,0.117430569,0.0941497013,0.0953155619,0.089879815,0.070330139,0.0780028732,0.0711490302,0.0567982281,0.0671735933,0.0583344794,0.0594894727,0.0536621209,0.0523163498,0.0523461591,0.0473310027,0.0478329953,0.0470318431,0.0521057745,0.043484658,0.0408262547,0.0536165436,0.0302586865,0.0331780124,0.0332775288,0.0262829338,0.0276871043,0.0268464844,0.0136586424,0.0194236309,0.013987851,0.0131424434,0.0128475913,0.0123646573,0.0051216331,0.003616426,0.0065766898
0.2059677898,0.1767821163,0.168207355,0.1651677549,0.164641855,0.1308995206,0.1263513263,0.1067140923,0.0951759453,0.0897384475,0.0846873916,0.0698935236,0.0685823818,0.0654668656,0.057185433,0.0562233656,0.0656104116,0.0475272863,0.0485048836,0.0500810541,0.0485740136,0.0518785216,0.04453378,0.050285311,0.0534042894,0.0357003552,0.0404932277,0.0471835536,0.0378069043,0.0321582954,0.0288495868,0.0227344208,0.0227885183,0.0232591947,0.0152861954,0.0157302097,0.0141497727,0.014122134,0.012848587,0.0094724716,0.0082425467,0.0069066885,0.0058632549
0.1822714585,0.1786269919,0.1716292916,0.1743614228,0.1681474995,0.1416035603,0.1325335959,0.1139355639,0.1063219339,0.0865248561,0.0864290008,0.069482048,0.0671403436,0.0664810142,0.0580208593,0.0535449006,0.0607877886,0.0463362307,0.0433922159,0.0538814703,0.0494957017,0.0565303671,0.0455061963,0.052761831,0.0500232851,0.0343069732,0.0433941563,0.0403318358,0.0391823277,0.0308347441,0.0268063639,0.0259532247,0.0221255277,0.0269458864,0.0249943951,0.0188578609,0.0155234539,0.0126205424,0.0146873463,0.0100380495,0.0114765549,0.0090247496,0.0074344131
0.1767230066,0.1686634462,0.161198054,0.1529728636,0.1586289384,0.1327006935,0.1275111192,0.1111850526,0.1011292118,0.0789042909,0.0808261461,0.0705844375,0.0592022686,0.0654245079,0.0581888877,0.0552685613,0.0562291437,0.0475933018,0.05317481,0.05362827,0.0436874633,0.0507834526,0.0454390259,0.0537837297,0.048633391,0.0339192867,0.0417689717,0.0392352927,0.0329144568,0.0292802839,0.0248164374,0.025681791,0.0216254572,0.025129552,0.0274384182,0.0198102975,0.0174093838,0.0103691138,0.013623481,0.0098695285,0.0111425296,0.0089701484,0.0077739913
0.1972111832,0.1660205455,0.160413339,0.153611891,0.161272509,0.1392641369,0.1207839547,0.1079399942,0.1024240512,0.0883193011,0.0765134964,0.0797026773,0.0662314576,0.0687516536,0.0639757555,0.0553418828,0.0540204965,0.0530702748,0.0552133492,0.0518721784,0.0448101311,0.040661478,0.0478307662,0.0516404407,0.0511295047,0.038535217,0.0367872349,0.0452236586,0.0287591548,0.0292917961,0.0264350582,0.0236659418,0.0197234472,0.021242936,0.0253996678,0.0141276165,0.0257017944,0.0120410124,0.0156034844,0.0116754802,0.0095022519,0.0072738252,0.007800638
0.1856897245,0.1635483422,0.1524298885,0.1476651323,0.1650934202,0.1346431707,0.1242628335,0.1069105839,0.0934060376,0.0911519505,0.0755428648,0.0797971152,0.0636306019,0.0703015856,0.0624121746,0.0486337872,0.0528982878,0.0569318964,0.048914779,0.0474593754,0.0472693335,0.0427733436,0.0450024095,0.0433568462,0.0461837711,0.0383889153,0.0331836916,0.0351171396,0.0302812401,0.0294788003,0.0224603778,0.0261857863,0.0185754628,0.0172848718,0.0219340243,0.0154857493,0.0273657023,0.0146728552,0.0132059731,0.0111007024,0.0090563539,0.0078786073,0.0050835468
0.1674325413,0.1704436439,0.1508382226,0.1216862064,0.1633575878,0.1313404774,0.1309447412,0.1148017879,0.1009517221,0.0875596481,0.0759287772,0.0775360128,0.0652130447,0.0644146533,0.0536243869,0.0466515875,0.0497660067,0.0549588635,0.0519496724,0.0362784087,0.0507971295,0.0448917222,0.0416829106,0.0367598153,0.0421155627,0.0362099912,0.0366296836,0.032462239,0.0360269443,0.0267535214,0.0231547869,0.0299092721,0.0206408309,0.0211110597,0.024120539,0.0210085598,0.0261332677,0.0202254056,0.0117258101,0.0090785852,0.0084207264,0.0084521484,0.0064728028
0.1706698193,0.167056734,0.1515353429,0.1214686579,0.1512418324,0.1331861796,0.1231537261,0.1175165557,0.1007950854,0.0873673145,0.0746607923,0.0721261014,0.0645047994,0.0563490325,0.0526419596,0.0508808529,0.0531428039,0.0468197632,0.0552119675,0.0370908115,0.0520709698,0.0390087674,0.0425723012,0.0349386716,0.0374590552,0.0299074916,0.0388591348,0.0320681989,0.0393165464,0.0241644066,0.0283805241,0.0334131661,0.0220374222,0.0183409878,0.0211123003,0.0217398654,0.022509414,0.0235265787,0.0088843876,0.0112363987,0.0086076067,0.0102912274,0.0073418929
0.1633478739,0.1542664058,0.1450663819,0.1344969074,0.1318863478,0.1253341801,0.1099217768,0.1081901711,0.1027482726,0.082100961,0.076972792,0.0651191522,0.0568431775,0.0592951128,0.0644785899,0.0552749485,0.0582725082,0.0453064891,0.0507284458,0.0386470973,0.0455693332,0.0323236997,0.0447459125,0.0371020435,0.0409616294,0.0310932559,0.0355909719,0.027678727,0.0350411936,0.0323743648,0.031624828,0.0273899717,0.0223610497,0.0161071823,0.0186084266,0.018285763,0.0202914288,0.0193570018,0.0100262312,0.0113671398,0.0110486926,0.0111844899,0.0068922939
0.1755303345,0.1543861362,0.1397550121,0.1497684278,0.1262422378,0.1147560494,0.1159712071,0.0992392045,0.0941029952,0.0817216387,0.077311654,0.0615866169,0.0548686335,0.0674779525,0.0652273455,0.0580189651,0.0541233694,0.0494586539,0.0408245427,0.0388039142,0.0323439487,0.0340579519,0.0496551524,0.0361477712,0.0355374748,0.0338545918,0.0349147691,0.0308026182,0.0336125838,0.0428761575,0.0305881228,0.0261904556,0.0216240391,0.0165771664,0.0213131869,0.017303308,0.0148642555,0.0138589515,0.0126882547,0.0079845292,0.011188786,0.0102354138,0.0059164511
0.178175164,0.153559824,0.1287970204,0.1352297532,0.1341305777,0.0998777419,0.1193927041,0.0939412596,0.0995378829,0.0835818374,0.0745994002,0.0616277059,0.059484323,0.0651272198,0.0560030753,0.055887604,0.0605228656,0.0483236945,0.0438859475,0.0382749015,0.0265906309,0.0397019518,0.0500356814,0.0363065001,0.0373929673,0.037979231,0.0401139777,0.0347180727,0.0310150032,0.0392209569,0.0278263388,0.0198628289,0.0232534429,0.022590039,0.0230536514,0.0179291606,0.0164866924,0.0076187427,0.0152871244,0.0058308257,0.0137703634,0.0080824978,0.0101563631
0.1808401627,0.1534178829,0.1294090333,0.1273379349,0.144650677,0.1099413534,0.1196883844,0.0999319944,0.0941167205,0.082771104,0.0706792872,0.0604542648,0.0659808388,0.0572851032,0.049518013,0.0532291877,0.0607880845,0.0477425282,0.0457305951,0.0485289257,0.0310148566,0.0392189188,0.0387429746,0.0362367228,0.0354830591,0.0353296723,0.0387342347,0.0328683112,0.0298483331,0.0255779461,0.0296070871,0.0229907989,0.0218323753,0.0278078547,0.0225193671,0.0147154263,0.0230449525,0.0122577132,0.0135364571,0.0123089762,0.0147989538,0.0083941045,0.0103848101
0.1588792541,0.147312929,0.1226748466,0.1212063227,0.1368875088,0.1202398,0.1190589022,0.1106008875,0.0848661689,0.0767641119,0.0715494296,0.0619356716,0.0609600206,0.0490382158,0.0555810493,0.0486273097,0.0492006085,0.0515921091,0.0466469846,0.0496982837,0.0399981442,0.0311652613,0.0367955549,0.0304408887,0.0382120362,0.0327894075,0.0347558745,0.0245709327,0.029221397,0.0280199392,0.0265965324,0.0217577493,0.0231110725,0.0244789971,0.01944412,0.0158502281,0.0205495741,0.014440695,0.0148476957,0.0145189561,0.0110230765,0.0111012598,0.008228499
0.1533752465,0.1456234554,0.1230065003,0.1170384137,0.1245863941,0.1231112388,0.1126681629,0.104731709,0.0772299376,0.0807341115,0.068723679,0.0684845197,0.0594317087,0.0489017984,0.0549365057,0.0462606752,0.0424312719,0.0485657408,0.0399326118,0.0469040257,0.040988189,0.0318752105,0.0332345983,0.0280296082,0.0360676003,0.0292252017,0.0289364192,0.0229964243,0.0317349587,0.0274435631,0.0235511642,0.023389668,0.0225800649,0.0202540763,0.0186239447,0.0204029229,0.0181271217,0.0198681639,0.016378343,0.0143517386,0.003788684,0.0124940974,0.0063911442
0.1397514308,0.1375674557,0.119638753,0.116868873,0.1187114932,0.1205636189,0.1045575288,0.0934056371,0.0838207121,0.087022102,0.0686333803,0.0685172687,0.0552657785,0.0486403568,0.0506839214,0.0507794794,0.040860598,0.0424598072,0.0382590797,0.0372316708,0.0402419508,0.0418481953,0.0327158192,0.0301002986,0.0373478043,0.0349178677,0.0266341236,0.0310574746,0.0343729661,0.0296535746,0.0229168239,0.0222635312,0.022605356,0.0196554418,0.0199671671,0.0187178362,0.0178699341,0.0166877644,0.0130340826,0.0122873881,0.0063689914,0.0090705308,0.0083327706
0.1350946964,0.1443723323,0.1137563974,0.1196064946,0.1194146972,0.1185660982,0.0959086645,0.0891561961,0.0876405056,0.0794602214,0.0659566009,0.0624504103,0.0516441667,0.0534138617,0.0427063561,0.0431405627,0.0401500726,0.0366114817,0.0362658948,0.0369322175,0.0278871757,0.0429107599,0.0323016289,0.0321086702,0.035070662,0.0327799429,0.0240757853,0.0392626718,0.0288512596,0.0292523934,0.0234517027,0.0270773985,0.0194693096,0.0234143146,0.0213000123,0.0149957715,0.0186292999,0.0129840922,0.0108511126,0.0100861401,0.0151953149,0.0058190509,0.0073276532
0.1395679932,0.1294730704,0.1167132119,0.1262138335,0.1255304454,0.1179785417,0.1004247508,0.0962665741,0.0902779166,0.0672270522,0.0710960246,0.0527213468,0.0486187657,0.0522326047,0.0413577212,0.0341735264,0.0326405708,0.0451267847,0.0345503541,0.0316744089,0.0287122985,0.0350370743,0.0352933058,0.0281366259,0.0306944869,0.0311500803,0.0285975641,0.04239889,0.0239000899,0.0311716546,0.0262685232,0.0291834067,0.018659894,0.024857978,0.0226857243,0.0133878284,0.016433132,0.0103792691,0.0150101455,0.0049138758,0.0186502514,0.0080793742,0.0078527452
0.1406340702,0.1256053434,0.1173589003,0.125436603,0.1191795279,0.1066112285,0.0998229026,0.0973929915,0.0783612829,0.0659386583,0.0704154481,0.0555593949,0.053185813,0.0502632114,0.0429492976,0.0367310114,0.0438048718,0.0444650585,0.0367206189,0.037483491,0.0396163311,0.0285458892,0.0342623319,0.0295023998,0.0297192093,0.0303928714,0.0298349087,0.032698375,0.0209645237,0.024258292,0.0245762524,0.0245297769,0.0200947583,0.0242187861,0.0191843377,0.0148761753,0.0152629473,0.0118028485,0.0164841792,0.0084695234,0.015524695,0.0111607091,0.0057651787
0.1316358955,0.120150923,0.1167339601,0.1203472668,0.119868363,0.1047788936,0.1049426073,0.0870358594,0.069244218,0.0705839416,0.060988887,0.0595680406,0.0578465238,0.0438649165,0.0467575821,0.0494775694,0.0419205885,0.0400119455,0.0431369226,0.0327093862,0.045824229,0.0296525666,0.0271522887,0.0318920189,0.0315853278,0.0323102954,0.0294319518,0.0261396535,0.0254899857,0.0244409446,0.0232572525,0.016572835,0.0216883664,0.0253022266,0.0208322532,0.0142566015,0.0136148695,0.0137288986,0.0148531736,0.0128153334,0.011984643,0.0111744119,0.0073600017
0.1252003277,0.1224008706,0.1063175046,0.1140556805,0.1113998974,0.0937608688,0.1041793837,0.0802886681,0.0647253737,0.0681546697,0.0527736358,0.060230494,0.0524827466,0.0442539502,0.045984052,0.0481872757,0.0333775125,0.0346626464,0.0414619661,0.0277568115,0.0386187339,0.0323438338,0.031541199,0.0305479688,0.0300436176,0.0330104761,0.0302810535,0.0179835675,0.0219610041,0.0232607843,0.0205649002,0.0158540103,0.017710269,0.0203048272,0.0242362092,0.0162042794,0.0116474122,0.0148920682,0.0135646741,0.0127482739,0.0115394656,0.0105073287,0.0082854283
0.1220513573,0.1153580512,0.1122995079,0.1071000327,0.1112907577,0.0898699159,0.1152541074,0.083005316,0.0756359444,0.058704175,0.0583325856,0.0533397123,0.0522141904,0.0408246775,0.0467573307,0.0408815648,0.0252096541,0.0343280636,0.036638871,0.0233766479,0.0300417724,0.029901898,0.0352381482,0.028521349,0.0277523716,0.0258311952,0.0289611479,0.0208599328,0.0237706969,0.0222291653,0.0245116483,0.0185527993,0.0142017851,0.0183520994,0.0244815239,0.0171883164,0.0118450859,0.0155833383,0.013088101,0.0070136616,0.0108156815,0.0051381884,0.0084808627
0.1298908318,0.121858532,0.1140842414,0.1046150519,0.0993509778,0.0895063904,0.1038212678,0.0848185996,0.0728102472,0.0562670769,0.0577431399,0.0469307708,0.052599312,0.0435402365,0.0387350915,0.0392033879,0.0296267581,0.0273006942,0.0382474294,0.0271457785,0.027406392,0.0261196683,0.0326509587,0.0234245583,0.0284453322,0.0243508619,0.02841418,0.0230006545,0.0217646718,0.0215493625,0.0208984729,0.0199183092,0.0152890081,0.0176882565,0.0160740994,0.0133796272,0.0133294943,0.0145952519,0.0096681212,0.008580795,0.0110303357,0,0.0040530014
0.1124353857,0.1149355535,0.1062842676,0.0999425564,0.0940270025,0.0911372795,0.0909280842,0.0732431721,0.070732032,0.0595803964,0.0496183713,0.0416016046,0.0497579828,0.0394875889,0.0379464852,0.0397812403,0.0316276081,0.0308528367,0.0336175127,0.0289451411,0.0260429703,0.0266483437,0.0266347022,0.0245531653,0.0271655522,0.0228122516,0.0263826715,0.0218339085,0.0239444876,0.0223706406,0.0193885733,0.0176820134,0.0179576605,0.0171688299,0.0159087306,0.0123906148,0.0155030197,0.0148362692,0.0114204027,0.010914766,0.0103428103,0,0.0029886706
0.1179172374,0.1016205674,0.0988243566,0.1006416384,0.0913692688,0.0939274531,0.0875814823,0.0690336504,0.0700300436,0.0599923439,0.0452277023,0.0440585073,0.0412801262,0.0472218612,0.0417930289,0.0377156552,0.0328719825,0.0406566941,0.0284888128,0.0352515763,0.0313146423,0.0343632888,0.0256084736,0.035704029,0.0257503574,0.0287302047,0.0299097756,0.01688392,0.0263776252,0.0223744754,0.0204765713,0.0186983158,0.0216601278,0.0155379837,0.0187805757,0.0125318046,0.0163162936,0.0170711621,0.0125633184,0.0118927639,0.0112316935,0.008605569,0.0052778322
0.1055256313,0.0988958824,0.0919104868,0.0993572702,0.0849597781,0.0937051812,0.0875509197,0.0735425496,0.0703165714,0.0532744524,0.0473137791,0.0426902724,0.0385684269,0.0425403719,0.0462000705,0.0362539115,0.0311200916,0.0393169174,0.0363333078,0.0286798723,0.0303376761,0.034665111,0.0223250658,0.0371094969,0.0218960583,0.0306984534,0.0266277458,0.0163478034,0.028921798,0.0237919672,0.0208650038,0.0197814012,0.0180662117,0.017878511,0.0227632911,0.0128225783,0.014084504,0.0175021401,0.0145301714,0.0102148596,0.0115349886,0.0094547873,0.0052525687
0.1129497777,0.1101174096,0.0995938856,0.0959182429,0.0874720004,0.0949080805,0.0786593462,0.0770096077,0.0637800968,0.0479046629,0.0544643686,0.0475559379,0.0376410722,0.0452623322,0.039498905,0.0352880131,0.0251664408,0.0414101197,0.0403250488,0.0262004602,0.0338819889,0.0292017494,0.0157444976,0.0278987792,0.0243288706,0.0323267495,0.0240298963,0.0187499129,0.0219434102,0.0254654521,0.0189353175,0.0186460176,0.0146478559,0.0181449183,0.0209375734,0.0106203631,0.0138584521,0.0153174295,0.0121852615,0.0127114834,0.0134548542,0.0065630624,0.0069385464
0.0949277758,0.1156878779,0.087541102,0.0954524208,0.0894687866,0.0864788545,0.0666457701,0.0704301252,0.0606447545,0.0483605966,0.0510026407,0.0488288373,0.0347246137,0.0373758963,0.0368868009,0.0369149344,0.0228086056,0.0468471121,0.035255927,0.0235498555,0.0402510237,0.0291886524,0.0141638934,0.0192774066,0.0260057015,0.0308233397,0.0194868294,0.0188050331,0.0258218135,0.0238385976,0.0170637836,0.0167726688,0.0150355466,0.012370054,0.0213112262,0.0117723681,0.0132859619,0.012017181,0.0099900197,0.0123462666,0.010823441,0.0027092471,0.0078236103
0.0964268513,0.1041315151,0.0886471748,0.0931405333,0.0947424651,0.079703954,0.0673402238,0.0673355246,0.0636439938,0.0561837453,0.0461758497,0.0498156246,0.0317678734,0.0435444228,0.031660616,0.034769204,0.028643696,0.0432729624,0.0278425391,0.0298477717,0.0376692807,0.0306310853,0.0256568118,0.0237890633,0.0283730473,0.0244918428,0.0228426863,0.0211028909,0.0310353778,0.0205461412,0.0194970524,0.0169673807,0.0207593459,0.0115997127,0.013703574,0.0131454956,0.0155874053,0.0102396463,0.0114770396,0.0114275222,0.0081456401,0.00755007,0.0073199209
0.0834979343,0.1018193196,0.083966314,0.0966869397,0.0849956049,0.080329407,0.0666271727,0.0591151193,0.0609510823,0.058071145,0.0474274071,0.040570321,0.0348266172,0.0377436126,0.0288667548,0.0302338126,0.0371438882,0.028558956,0.0283127485,0.027197811,0.0266982971,0.026971848,0.0277528312,0.0231781392,0.024678794,0.0210131151,0.0215685807,0.0178377357,0.0251291918,0.0185108975,0.0174099624,0.018600549,0.0183218023,0.0143532068,0.0155097258,0.0134629453,0.0147274386,0.0090612323,0.0171677847,0.0102074186,0.0079987311,0.0094053116,0.0032975781
0.106509141,0.1011103645,0.0937390121,0.0823263336,0.075856327,0.0741261727,0.0781451638,0.0533573678,0.0597397674,0.0589508279,0.0518897631,0.0468850896,0.0413297476,0.0384418075,0.0263997574,0.0282120173,0.0367829347,0.0292528648,0.029040203,0.0255146629,0.02203661,0.0235862145,0.0260092294,0.0213542894,0.022154239,0.0198109462,0.0236828212,0.017576407,0.0138324623,0.0151291816,0.012671911,0.0168734053,0.0107997241,0.0138370217,0.01540381,0.0138527161,0.019948783,0.0111412279,0.0174766584,0.0101187763,0.0114304456,0.0084101902,0.0103919349
0.1104508984,0.0939791095,0.0942749219,0.0837685556,0.0739628645,0.0712668199,0.0782455985,0.0494746302,0.051991661,0.0619401797,0.0495542587,0.0471321046,0.0475824978,0.0359345392,0.0401367219,0.029911575,0.0339075322,0.0319911918,0.0261672841,0.0289342855,0.0228471619,0.0236348799,0.0178938401,0.0237450152,0.023410835,0.0201146181,0.0260070048,0.01726968,0.0148999436,0.0179103945,0.00937018,0.0147618509,0.0102588263,0.0103298917,0.0162336727,0.0129836757,0.019152627,0.0129398153,0.0136704644,0.0101592559,0.0112915466,0.0073932114,0.0148764238
0.1198613626,0.0844901768,0.0863862068,0.0696813948,0.079100482,0.0720170176,0.0776706788,0.057631963,0.0523808259,0.0629501144,0.0465708014,0.0397458886,0.0427604553,0.033619075,0.0455925111,0.031012286,0.0284473164,0.0280380348,0.028696494,0.0316290594,0.022372092,0.0251326623,0.0199842166,0.0321500411,0.0229280593,0.0199824927,0.0226231075,0.0166731064,0.0207052598,0.0202708879,0.0129446291,0.0162224525,0.0167288626,0.0118791348,0.0092209727,0.0115651848,0.0167964984,0.0132948149,0.0107100528,0.0088014644,0.008652236,0.0087192999,0.0124778864
0.1142327417,0.0858894932,0.0836492279,0.0795776501,0.0779379773,0.0869214021,0.0716586872,0.0607901224,0.0589488908,0.056119134,0.049418156,0.0363141643,0.0390532911,0.0256529641,0.0404748042,0.0254494331,0.0252694671,0.0299941662,0.0271445966,0.0261543816,0.022454999,0.0280839872,0.0245637927,0.0318165471,0.0171891816,0.0169560025,0.0143977111,0.0136255477,0.0251279003,0.020618615,0.0180346494,0.0185084494,0.019298283,0.0126887669,0.0133742608,0.0118053429,0.0129431409,0.0123169367,0.0094502171,0.0087018839,0.0062091573,0.0105022523,0.0044250435
0.1145877313,0.0903625916,0.0845861854,0.0668193528,0.072611141,0.0874008473,0.0733940724,0.0636777314,0.0663580522,0.0516575972,0.0403440763,0.0378080164,0.0313364991,0.0233413927,0.0208135581,0.0226324796,0.0289479563,0.0303639929,0.0232732448,0.0201935567,0.0284201852,0.0270186988,0.0258858192,0.0294892356,0.0169279871,0.0173786342,0.0153092337,0.0180993765,0.0245537164,0.0199210721,0.0159331248,0.0196054695,0.0149768801,0.0132159493,0.0132439529,0.0125629531,0.0149286099,0.0116391346,0.0074517326,0.0087432709,0.0073770891,0.0097545293,0.007669347
0.0895293887,0.0843489345,0.0832226852,0.0841531766,0.063140264,0.0739446302,0.0602088128,0.066864642,0.0661432897,0.047450772,0.0438182518,0.0344601782,0.0308723125,0.0264753171,0.0261206642,0.0231235201,0.0262511486,0.0291624872,0.0175473955,0.016655945,0.0229741476,0.0225586771,0.0200703732,0.0248713574,0.0193851288,0.0184415723,0.0214954427,0.0255484907,0.0217010957,0.0228522701,0.013323401,0.0156861559,0.0120147365,0.0147456694,0.0171577803,0.0143345999,0.0155196943,0.0100600281,0.0098295191,0.0122250773,0.0080921703,0.0065439011,0.0076812673
0.0777259782,0.0804727985,0.0703167622,0.0770148357,0.0690766025,0.066238239,0.0575024284,0.0634073358,0.0590631155,0.0473899247,0.0496397437,0.0312381813,0.0323193938,0.0246378372,0.035943953,0.0313397573,0.0282713198,0.0255504163,0.0178909929,0.0213754346,0.0168076144,0.0181498374,0.0161836932,0.0230688877,0.0195702464,0.0162774086,0.020220643,0.0283048741,0.0189529138,0.019758777,0.0106362122,0.0145940066,0.0142135819,0.0151928741,0.0150598293,0.0158298176,0.0130007893,0.0107779658,0.0133542352,0.0128500396,0.0083704767,0.0049125529,0.0093522999
0.0719725312,0.0753155765,0.0739216749,0.0817109386,0.0720640323,0.0640688681,0.0559069528,0.0574923769,0.0511129653,0.045932955,0.0565735384,0.0334060949,0.029921013,0.0210603589,0.033083277,0.0336112162,0.0304792843,0.0283152932,0.0191774553,0.0260421168,0.0163111633,0.0221763888,0.018192724,0.0167118877,0.0163688775,0.0122969279,0.0176954137,0.0231177607,0.0189606785,0.0137598462,0.0120074426,0.0155040908,0.0178248876,0.0133772838,0.017848871,0.014850829,0.0124330762,0.0123749175,0.0119713687,0.0100369206,0.0072408823,0.0072327988,0.0070816073
0.0786062813,0.0773621145,0.0755403209,0.0624894231,0.0751011727,0.0694721154,0.0694524216,0.0552806153,0.0541197729,0.0450587766,0.0483114318,0.0367092436,0.0316165725,0.0207524555,0.0254874019,0.0283291999,0.0302491953,0.0270098115,0.0258536557,0.029486584,0.0233572252,0.0268504693,0.0193768068,0.0175047306,0.0171950974,0.0108969612,0.02204959,0.0181761356,0.0200721696,0.0127313046,0.0122413055,0.0171702594,0.0196595618,0.0124449716,0.012797513,0.0111580982,0.0118779107,0.0150003009,0.0113221112,0.0079364198,0.0100870806,0.0126422764,0.0083614095
0.0785873141,0.072621891,0.0608231823,0.0567274022,0.0724173374,0.0643386567,0.0676850878,0.05319428,0.0644137964,0.04385518,0.0505275249,0.03700178,0.0365785308,0.0233892474,0.0304223066,0.0232141837,0.0173449596,0.02726058,0.0289615533,0.0203828572,0.0161078166,0.0273646763,0.019557778,0.0179183702,0.0194060579,0.0169844167,0.0246503932,0.0133217308,0.0202618804,0.0159386522,0.0164407493,0.014975528,0.0218845322,0.0109520761,0.0110324535,0.0085626143,0.0118828976,0.0135491691,0.0080361916,0.006886119,0.010553777,0.0112538534,0.0053775813
0.0799140392,0.0741369162,0.0604082147,0.0525885895,0.0722246863,0.0557829243,0.0575606145,0.0466289623,0.0618843187,0.0457439485,0.0420234556,0.0366649111,0.0418404442,0.0231536092,0.0332844885,0.0238062991,0.022697712,0.0250841519,0.0205106612,0.0168830487,0.0125656365,0.0223653219,0.0149951409,0.0151883443,0.0195085933,0.0208661885,0.0184335498,0.0158563197,0.0167729618,0.015697674,0.016513388,0.0127321859,0.0207883704,0.0109425054,0.0095628881,0.0122526995,0.0137725709,0.0135919485,0.0111574453,0.0057363806,0.0098521268,0.0096207735,0.0067837474
0.0723131565,0.0674130563,0.0703348434,0.0636325801,0.0674362875,0.055756686,0.0569373392,0.0437638492,0.0525373317,0.046083581,0.0342851027,0.0331035855,0.0334107662,0.0276912004,0.0259649877,0.0232902055,0.0313008907,0.0221153339,0.0172760415,0.0213639067,0.015123631,0.0186399501,0.0143800045,0.0191941261,0.0171916338,0.0222050191,0.0138509556,0.0206703213,0.0130051033,0.0155311688,0.0178067546,0.012252854,0.0178061428,0.0107634195,0.0119532957,0.0130392835,0.0137961839,0.0120672112,0.0106669844,0.00641532,0.0066611479,0.0078824741,0.007045799
0.0645757738,0.0629700237,0.0728626236,0.0681840221,0.0628027288,0.0718870265,0.0589373976,0.0433570326,0.0457040551,0.0381535166,0.0272591298,0.0270110479,0.0306778632,0.038160606,0.021695988,0.0183940422,0.0288882107,0.020960805,0.0191044713,0.0201898542,0.0198419997,0.021209599,0.0116297139,0.0163776213,0.0115475065,0.0213369253,0.0113126124,0.0228721643,0.017887374,0.0127522048,0.0178256648,0.0125363796,0.0140431246,0.0114713561,0.011992405,0.0120993636,0.0107212293,0.0110204367,0.0141643092,0.0095869141,0.0072682336,0.0097544826,0.0077156887
